order_id,product_id,price,quantity,channel,revenue,persona,income_bracket,trend_affinity,state,city_tier,occasion,category,claims,pack_size
ORD001098,P109,11.06,1,Retail,11.06,unknown,Medium,low-sugar,California,Tier 1,road-trip,supplement,"low-sugar, keto-friendly, diabetic-friendly, nut-free",Single
ORD026085,P021,6.82,2,Gym Kiosk,13.64,budget,Medium,low-sugar,California,Tier 1,late-night,healthy snack,diabetic-friendly,Single
ORD010800,P066,14.23,3,Website,42.69,fitness,High,protein,Georgia,Tier 2,gym,protein bar,"nut-free, gluten-free, kosher",Single
ORD016623,P096,27.51,2,Gym Kiosk,55.02,premium,Medium,protein,Georgia,Tier 1,on-the-go,electrolyte drink,high-protein,4-Pack
ORD042456,P096,22.0,5,Marketplace,110.0,casual,Low,plant-based,Calfornia,Tier 1,late-night,electrolyte drink,high-protein,4-Pack
ORD028730,P030,7.14,1,Retail,7.14,fitness,Medium,low-sugar,Florida,Tier 1,late-night,electrolyte drink,"gluten-free, kosher",Single
ORD020467,P058,5.17,1,Website,5.17,budget,Medium,low-sugar,Florida,Tier 3,religious-fasting,protein bar,"vegan, diabetic-friendly, kosher",Single
ORD031752,P080,17.53,2,Website,35.06,casual,Medium,clean-label,Washington,Tier 1,daily snack,healthy snack,"jain-friendly, clean-label, keto-friendly",Single
ORD048931,P007,151.34,2,App,302.68,fitness,Medium,protein,NY,Tier 2,road-trip,supplement,"keto-friendly, plant-based",12-Pack
ORD001860,P015,19.83,2,Retail,39.66,fitness,Low,clean-label,Florida,Tier 2,marathon-prep,meal replacement,"clean-label, diabetic-friendly",Single
ORD021789,P053,13.93,1,Retail,13.93,fitness,High,clean-label,California,Unknown,marathon-prep,healthy snack,vegan,Single
ORD013041,P046,14.07,2,App,28.14,fitness,Medium,gut-health,Georgia,Tier 1,late-night,supplement,"gluten-free, clean-label",Single
ORD023047,P056,21.07,2,Marketplace,42.14,fitness,Medium,clean-label,Florida,Tier 1,daily snack,proten shake,"vegan, diabetic-friendly, jain-friendly",Single
ORD022176,P005,11.33,2,Website,22.66,casual,Low,low-sugar,Florida,Tier 1,late-night,meal replacement,"halal, low-sugar, vegan",Single
ORD003450,P087,9.95,1,App,9.95,premium,High,low-sugar,New York,Tier 2,on-the-go,proten shake,"high-protein, gluten-free, halal",Single
ORD039361,P117,13.21,2,App,26.42,fitness,Medium,low-sugar,New York,Tier 2,on-the-go,meal replacement,"low-sugar, jain-friendly, high-protein",Single
ORD022110,P097,22.39,2,App,44.78,premium,Medium,clean-label,Calfornia,Tier 1,festive,protein bar,"vegan, kosher, plant-based, jain-friendly",Single
ORD034474,P031,469.00000000000006,2,App,938.0000000000001,fitness,Medium,low-sugar,Colorado,Tier 2,on-the-go,healthy snack,"diabetic-friendly, jain-friendly",Single
ORD020558,P038,10.09,2,Website,20.18,premium,High,low-sugar,Illinois,Tier 3,daily snack,protein bar,"high-protein, halal",Single
ORD006036,P021,9.11,1,App,9.11,premium,Medium,clean-label,Colorado,Tier 1,late-night,healthy snack,diabetic-friendly,Single
ORD032106,P072,64.07,1,App,64.07,casual,High,low-sugar,Illinois,Unknown,daily snack,,"gluten-free, low-sugar, halal, kosher",4-Pack
ORD002388,P057,118.7,1,Gym Kiosk,118.7,fitness,Medium,gut-health,California,Tier 2,daily snack,supplement,"keto-friendly, gluten-free, jain-friendly",12-Pack
ORD046656,P049,15.8,1,Website,15.8,casual,High,plant-based,New York,Tier 1,late-night,protein shake,"high-protein, gluten-free, diabetic-friendly, nut-free",Single
ORD026920,P092,6.41,1,Website,6.41,unknown,Low,protein,Washington,Tier 2,gym,protein bar,"jain-friendly, gluten-free, vegan",Single
ORD026280,P005,9.68,295,Gym Kiosk,2855.6,fitness,Low,protein,Washington,Tier 1,late-night,meal replacement,"halal, low-sugar, vegan",Single
ORD038384,P094,10.48,2,Website,20.96,fitness,Low,clean-label,Illinois,Tier 2,marathon-prep,protein bar,gluten-free,Single
ORD034669,P123,10.21,2,Gym Kiosk,20.42,fitness,Medium,low-sugar,Texas,Tier 2,gym,proten shake,"gluten-free, keto-friendly, kosher, low-sugar",Single
ORD004781,P058,5.39,1,Retail,5.39,budget,Medium,plant-based,Washington,Tier 2,gym,protein bar,"vegan, diabetic-friendly, kosher",Single
ORD007985,P143,12.72,1,Marketplace,12.72,casual,Medium,low-sugar,Illinois,Tier 3,road-trip,protein bar,"nut-free, kosher, keto-friendly",Single
ORD039633,P054,68.23,2,Gym Kiosk,136.46,budget,Medium,gut-health,Colorado,Tier 1,marathon-prep,supplement,"clean-label, jain-friendly, halal, vegan",12-Pack
ORD016165,P136,25.58,1,Gym Kiosk,25.58,fitness,Low,clean-label,Colorado,Tier 1,late-night,electrolyte drink,"high-protein, nut-free",4-Pack
ORD038565,P103,27.16,1,Retail,27.16,casual,Medium,plant-based,New York,Tier 2,on-the-go,protein shake,diabetic-friendly,4-Pack
ORD028749,P103,36.15,2,Website,72.3,premium,Low,protein,Illinois,Tier 2,daily snack,protein shake,diabetic-friendly,4-Pack
ORD029136,P112,8.56,3,Gym Kiosk,25.68,unknown,High,protein,Calfornia,Tier 1,late-night,electrolyte drink,nut-free,Single
ORD001450,P062,21.78,1,Gym Kiosk,21.78,premium,Low,gut-health,Colorado,Tier 1,late-night,protein bar,"clean-label, diabetic-friendly, plant-based",Single
ORD038608,P058,6.57,1,App,6.57,fitness,Medium,plant-based,California,Tier 1,on-the-go,protein bar,"vegan, diabetic-friendly, kosher",Single
ORD018705,P022,16.12,6,Marketplace,96.72,fitness,Low,clean-label,Florida,Tier 2,festive,protein bar,"gluten-free, vegan, clean-label, keto-friendly",Single
ORD035334,P052,8.12,2,Retail,16.24,budget,Medium,plant-based,Washington,Tier 3,late-night,healthy snack,"plant-based, low-sugar, kosher",Single
ORD000720,P042,9.85,2,Retail,19.7,casual,Medium,clean-label,Florida,Tier 1,religious-fasting,electrolyte drink,kosher,Single
ORD044085,P033,19.53,3,Gym Kiosk,58.59,unknown,High,low-sugar,Florida,Tier 1,late-night,healthy snack,"clean-label, keto-friendly, high-protein",Single
ORD023512,P074,22.9,3,Gym Kiosk,68.69999999999999,budget,Low,gut-health,Illinois,Tier 2,late-night,proten shake,"high-protein, gluten-free, clean-label, plant-based",Single
ORD029529,P063,146.6,2,App,293.2,fitness,Low,plant-based,Colorado,Tier 1,late-night,protein bar,"low-sugar, keto-friendly, jain-friendly",12-Pack
ORD007109,P116,16.14,1,Marketplace,16.14,casual,High,low-sugar,California,Tier 1,late-night,protein shake,"plant-based, gluten-free",Single
ORD006359,P014,32.55,3,Gym Kiosk,97.64999999999999,casual,Medium,gut-health,Georgia,Tier 2,road-trip,protein shake,"keto-friendly, gluten-free",4-Pack
ORD006523,P120,21.84,2,Website,43.68,fitness,Medium,low-sugar,Florida,Tier 1,on-the-go,protein bar,"clean-label, high-protein, jain-friendly",Single
ORD036175,P026,18.17,1,Retail,18.17,casual,Medium,low-sugar,Georgia,Tier 2,late-night,electrolyte drink,"gluten-free, diabetic-friendly, vegan",4-Pack
ORD019110,P112,7.23,5,Marketplace,36.150000000000006,premium,Low,clean-label,California,Tier 1,marathon-prep,electrolyte drink,nut-free,Single
ORD042010,P145,6.9,3,Marketplace,20.700000000000003,casual,Low,clean-label,New York,Tier 2,religious-fasting,healthy snack,"gluten-free, jain-friendly, plant-based",Single
ORD029247,P137,5.24,1,Retail,5.24,premium,Medium,gut-health,NY,Unknown,daily snack,protein shake,kosher,Single
ORD047613,P147,13.73,2,Website,27.46,unknown,High,protein,Washington,Tier 2,road-trip,proten shake,"jain-friendly, diabetic-friendly",Single
ORD037730,P091,23.04,3,Website,69.12,unknown,Medium,plant-based,NY,Tier 2,gym,healthy snack,clean-label,Single
ORD034485,P077,115.3,2,Website,230.6,unknown,High,low-sugar,Texas,Tier 2,religious-fasting,protein bar,diabetic-friendly,12-Pack
ORD046430,P128,13.11,3,Retail,39.33,fitness,Medium,low-sugar,Texas,Tier 1,late-night,meal replacement,"jain-friendly, low-sugar, diabetic-friendly",Single
ORD044986,P010,13.89,3,Website,41.67,fitness,Low,plant-based,Illinois,Tier 2,on-the-go,healthy snack,"clean-label, vegan, nut-free, kosher",Single
ORD010750,P019,140.58,2,Marketplace,281.16,fitness,Medium,clean-label,Colorado,Tier 2,late-night,meal replacement,"vegan, halal, high-protein",12-Pack
ORD035308,P036,24.75,1,Gym Kiosk,24.75,budget,High,clean-label,Texas,Tier 1,late-night,protein bar,high-protein,4-Pack
ORD038776,P043,21.39,1,Retail,21.39,unknown,Medium,gut-health,California,Tier 1,road-trip,protein bar,"diabetic-friendly, high-protein, keto-friendly, clean-label",Single
ORD038183,P079,20.79,2,Retail,41.58,fitness,High,plant-based,Illinois,Tier 3,on-the-go,meal replacement,"plant-based, clean-label, halal",Single
ORD032582,P023,31.5,1,App,31.5,fitness,Medium,plant-based,Illinois,Tier 1,late-night,proten shake,plant-based,4-Pack
ORD006474,P050,30.43,2,Website,60.86,budget,Low,protein,Illinois,Tier 1,late-night,healthy snack,"diabetic-friendly, gluten-free, kosher, high-protein",4-Pack
ORD023956,P138,9.51,1,App,9.51,budget,Medium,plant-based,California,Unknown,marathon-prep,meal replacement,"nut-free, jain-friendly",Single
ORD035675,P027,61.9,2,Website,123.8,fitness,Medium,clean-label,Washington,Tier 1,road-trip,protein shake,vegan,12-Pack
ORD043735,P071,12.58,2,Gym Kiosk,25.16,premium,High,clean-label,Washington,Tier 2,festive,protein bar,"plant-based, high-protein, keto-friendly",Single
ORD017490,P048,44.0,2,App,88.0,premium,High,plant-based,Florida,Tier 2,festive,supplement,"nut-free, kosher, low-sugar",4-Pack
ORD028798,P026,20.96,1,Gym Kiosk,20.96,premium,Medium,protein,Illinois,Tier 1,festive,electrolyte drink,"gluten-free, diabetic-friendly, vegan",4-Pack
ORD016128,P001,21.28,1,Website,21.28,casual,Medium,gut-health,Calfornia,Tier 1,road-trip,electrolyte drink,"nut-free, clean-label",Single
ORD011312,P071,12.58,3,Website,37.74,casual,High,low-sugar,Washington,Tier 1,late-night,protein bar,"plant-based, high-protein, keto-friendly",Single
ORD029683,P100,10.91,3,App,32.730000000000004,premium,Medium,clean-label,Washington,Unknown,religious-fasting,protein bar,"kosher, gluten-free",Single
ORD006515,P072,41.65,1,Retail,41.65,unknown,Medium,protein,California,Tier 1,late-night,,"gluten-free, low-sugar, halal, kosher",4-Pack
ORD035232,P129,14.51,3,Gym Kiosk,43.53,premium,Low,gut-health,New York,Tier 1,late-night,electrolyte drink,low-sugar,Single
ORD013308,P045,16.16,2,Retail,32.32,premium,Low,clean-label,NY,Unknown,festive,healthy snack,"plant-based, kosher, low-sugar",Single
ORD002856,P111,7.22,1,App,7.22,casual,Low,low-sugar,Florida,Tier 2,gym,proten shake,"jain-friendly, diabetic-friendly",Single
ORD030060,P011,11.14,2,Marketplace,22.28,premium,Low,low-sugar,Calfornia,Tier 1,late-night,proten shake,"kosher, jain-friendly, plant-based",Single
ORD020700,P118,53.61,1,Retail,53.61,casual,Low,low-sugar,NY,Tier 1,late-night,healthy snack,"kosher, nut-free, clean-label, vegan",4-Pack
ORD043550,P119,11.75,3,App,35.25,casual,High,clean-label,Calfornia,Tier 1,late-night,protein bar,"high-protein, low-sugar",Single
ORD048164,P124,10.02,2,Website,20.04,unknown,Medium,gut-health,Calfornia,Tier 1,on-the-go,meal replacement,kosher,Single
ORD038741,P049,18.97,2,Marketplace,37.94,premium,Medium,low-sugar,Illinois,Tier 1,gym,protein shake,"high-protein, gluten-free, diabetic-friendly, nut-free",Single
ORD045706,P005,11.13,1,Gym Kiosk,11.13,fitness,Low,clean-label,Illinois,Tier 3,gym,meal replacement,"halal, low-sugar, vegan",Single
ORD039917,P099,9.18,1,App,9.18,budget,High,clean-label,New York,Tier 1,late-night,supplement,"diabetic-friendly, jain-friendly, high-protein, vegan",Single
ORD006123,P022,21.28,3,App,63.84,unknown,Medium,low-sugar,Illinois,Tier 1,late-night,protein bar,"gluten-free, vegan, clean-label, keto-friendly",Single
ORD000564,P088,21.4,2,Retail,42.8,casual,Low,low-sugar,Calfornia,Tier 2,on-the-go,electrolyte drink,"halal, vegan, diabetic-friendly, keto-friendly",Single
ORD023502,P014,32.55,1,Gym Kiosk,32.55,fitness,Medium,clean-label,NY,Tier 3,religious-fasting,protein shake,"keto-friendly, gluten-free",4-Pack
ORD012025,P087,6.97,2,Retail,13.94,casual,Low,clean-label,New York,Unknown,late-night,proten shake,"high-protein, gluten-free, halal",Single
ORD029487,P107,9.98,1,Gym Kiosk,9.98,fitness,Medium,clean-label,California,Tier 1,late-night,electrolyte drink,plant-based,Single
ORD017636,P029,7950.0,1,Retail,7950.0,fitness,Medium,low-sugar,Washington,Tier 1,religious-fasting,proten shake,high-protein,12-Pack
ORD017125,P147,6.78,4,App,27.12,casual,High,low-sugar,Texas,Tier 3,late-night,proten shake,"jain-friendly, diabetic-friendly",Single
ORD010278,P015,19.44,3,Marketplace,58.32000000000001,budget,Low,plant-based,New York,Tier 2,marathon-prep,meal replacement,"clean-label, diabetic-friendly",Single
ORD049067,P054,61.32,3,Marketplace,183.96,casual,Medium,clean-label,Texas,Tier 1,road-trip,supplement,"clean-label, jain-friendly, halal, vegan",12-Pack
ORD024925,P081,68.35,4,App,273.4,fitness,Low,gut-health,Texas,Tier 1,religious-fasting,protein bar,"vegan, nut-free",12-Pack
ORD013268,P131,140.5,2,Website,281.0,premium,Medium,clean-label,Illinois,Tier 1,religious-fasting,proten shake,"high-protein, low-sugar, nut-free",12-Pack
ORD005969,P020,32.59,3,Website,97.77000000000001,budget,Low,gut-health,Georgia,Tier 3,road-trip,electrolyte drink,"low-sugar, high-protein",4-Pack
ORD009238,P049,21.52,1,App,21.52,premium,Medium,protein,Georgia,Unknown,daily snack,protein shake,"high-protein, gluten-free, diabetic-friendly, nut-free",Single
ORD005537,P111,8.08,2,Website,16.16,fitness,High,plant-based,Illinois,Unknown,festive,proten shake,"jain-friendly, diabetic-friendly",Single
ORD015842,P036,24.75,3,Gym Kiosk,74.25,fitness,High,gut-health,Calfornia,Tier 1,on-the-go,protein bar,high-protein,4-Pack
ORD039943,P026,20.96,3,App,62.88,budget,Low,protein,Illinois,Tier 1,road-trip,electrolyte drink,"gluten-free, diabetic-friendly, vegan",4-Pack
ORD016641,P068,18.58,2,Retail,37.16,fitness,High,gut-health,Texas,Tier 3,daily snack,healthy snack,"keto-friendly, clean-label, gluten-free",Single
ORD034431,P149,21.68,3,Marketplace,65.03999999999999,fitness,Medium,low-sugar,NY,Tier 1,religious-fasting,protein bar,clean-label,Single
ORD025214,P043,29.66,2,Retail,59.32,casual,Medium,plant-based,Florida,Tier 2,daily snack,protein bar,"diabetic-friendly, high-protein, keto-friendly, clean-label",Single
ORD014142,P100,8.6,4,Marketplace,34.4,fitness,Low,low-sugar,Washington,Tier 3,on-the-go,protein bar,"kosher, gluten-free",Single
ORD000179,P017,48.05,2,Gym Kiosk,96.1,casual,Medium,low-sugar,California,Tier 3,late-night,electrolyte drink,jain-friendly,4-Pack
ORD042995,P111,4.89,4,App,19.56,premium,Low,protein,Florida,Unknown,festive,proten shake,"jain-friendly, diabetic-friendly",Single
ORD027470,P119,10.3,2,Retail,20.6,unknown,Medium,gut-health,NY,Tier 3,religious-fasting,protein bar,"high-protein, low-sugar",Single
ORD016908,P140,11.2,6,Retail,67.19999999999999,unknown,Medium,protein,Georgia,Tier 1,late-night,electrolyte drink,"vegan, plant-based, keto-friendly",Single
ORD042008,P050,24.43,3,Gym Kiosk,73.28999999999999,premium,High,plant-based,NY,Tier 2,road-trip,healthy snack,"diabetic-friendly, gluten-free, kosher, high-protein",4-Pack
ORD016444,P084,18.34,2,Retail,36.68,premium,High,low-sugar,Texas,Tier 2,road-trip,supplement,"halal, clean-label",Single
ORD046426,P058,8.69,2,Marketplace,17.38,fitness,Medium,protein,Colorado,Tier 2,festive,protein bar,"vegan, diabetic-friendly, kosher",Single
ORD004367,P027,33.09,3,App,99.27000000000001,premium,Low,plant-based,Georgia,Tier 3,gym,protein shake,vegan,12-Pack
ORD036411,P016,13.96,1,App,13.96,fitness,Low,plant-based,California,Tier 1,marathon-prep,protein shake,nut-free,Single
ORD009188,P098,14.84,1,Gym Kiosk,14.84,premium,Low,low-sugar,NY,Tier 1,religious-fasting,supplement,"kosher, nut-free",Single
ORD012376,P011,14.92,2,Retail,29.84,premium,Low,protein,Florida,Tier 1,late-night,proten shake,"kosher, jain-friendly, plant-based",Single
ORD007114,P113,54.62,2,Gym Kiosk,109.24,casual,Low,gut-health,Florida,Tier 3,gym,meal replacement,vegan,4-Pack
ORD018061,P073,9.28,6,Marketplace,55.67999999999999,fitness,Low,protein,New York,Tier 2,road-trip,protein bar,"jain-friendly, high-protein, halal, keto-friendly",Single
ORD020165,P084,16.67,1,Gym Kiosk,16.67,premium,Medium,plant-based,Florida,Tier 1,gym,supplement,"halal, clean-label",Single
ORD040824,P141,65.09,1,Website,65.09,budget,Medium,clean-label,Colorado,Tier 3,late-night,healthy snack,"gluten-free, kosher, diabetic-friendly",4-Pack
ORD014343,P056,10.64,4,Retail,42.56,fitness,High,gut-health,Georgia,Tier 2,on-the-go,proten shake,"vegan, diabetic-friendly, jain-friendly",Single
ORD005130,P087,6.97,1,App,6.97,fitness,Medium,low-sugar,Georgia,Tier 2,festive,proten shake,"high-protein, gluten-free, halal",Single
ORD015684,P047,10.03,2,App,20.06,casual,Medium,low-sugar,Washington,Tier 1,late-night,meal replacement,low-sugar,Single
ORD028296,P145,5.08,6,Gym Kiosk,30.48,budget,High,plant-based,Texas,Tier 2,on-the-go,healthy snack,"gluten-free, jain-friendly, plant-based",Single
ORD031312,P129,14.51,2,Gym Kiosk,29.02,budget,Medium,gut-health,Washington,Tier 1,religious-fasting,electrolyte drink,low-sugar,Single
ORD003200,P116,13.29,1,Marketplace,13.29,unknown,Medium,protein,Illinois,Tier 3,religious-fasting,protein shake,"plant-based, gluten-free",Single
ORD024066,P145,6.03,2,Website,12.06,budget,Low,plant-based,Washington,Tier 2,marathon-prep,healthy snack,"gluten-free, jain-friendly, plant-based",Single
ORD046295,P030,8.93,2,Website,17.86,casual,Medium,gut-health,New York,Tier 2,daily snack,electrolyte drink,"gluten-free, kosher",Single
ORD005776,P103,33.36,1,Retail,33.36,premium,High,low-sugar,Illinois,Tier 1,late-night,protein shake,diabetic-friendly,4-Pack
ORD036200,P137,6.7,2,Website,13.4,premium,Low,protein,Calfornia,Tier 1,religious-fasting,protein shake,kosher,Single
ORD011902,P036,24.75,1,Retail,24.75,budget,Low,clean-label,NY,Tier 1,late-night,protein bar,high-protein,4-Pack
ORD037624,P059,9.48,4,Marketplace,37.92,casual,Low,gut-health,Texas,Tier 1,late-night,protein shake,"gluten-free, kosher, low-sugar",Single
ORD041805,P109,10.53,1,Marketplace,10.53,budget,Low,low-sugar,Illinois,Unknown,religious-fasting,supplement,"low-sugar, keto-friendly, diabetic-friendly, nut-free",Single
ORD003175,P087,8.56,1,Retail,8.56,unknown,Medium,plant-based,New York,Tier 2,daily snack,proten shake,"high-protein, gluten-free, halal",Single
ORD039691,P065,14.97,2,App,29.94,premium,Medium,gut-health,Texas,Tier 2,festive,,"nut-free, low-sugar",Single
ORD002935,P046,14.07,2,Website,28.14,budget,High,low-sugar,Illinois,Tier 1,marathon-prep,supplement,"gluten-free, clean-label",Single
ORD008284,P086,11.4,1,Marketplace,11.4,premium,Medium,low-sugar,California,Tier 1,festive,protein bar,"plant-based, gluten-free, nut-free",Single
ORD031831,P076,14.01,1,App,14.01,fitness,Medium,plant-based,New York,Tier 1,gym,meal replacement,"kosher, gluten-free, plant-based",Single
ORD013697,P030,11.17,171,App,1910.07,budget,High,gut-health,New York,Tier 3,late-night,electrolyte drink,"gluten-free, kosher",Single
ORD041660,P079,31.69,2,Retail,63.38,casual,Medium,plant-based,California,Tier 2,religious-fasting,meal replacement,"plant-based, clean-label, halal",Single
ORD044973,P054,80.21,1,App,80.21,casual,Medium,gut-health,New York,Tier 2,daily snack,supplement,"clean-label, jain-friendly, halal, vegan",12-Pack
